content_id,tournament,gender_type,vod_type,match_stage,hostar_influence,tournament_name,match_type,if_contain_india_team,venue,if_holiday,match_time,if_weekend,tournament_type,rank,date,title,shortsummary,match_active_free_num,total_free_watch_time,match_active_sub_num,total_sub_watch_time,watch_time_per_free_per_match,watch_time_per_subscriber_per_match,match_start_time,venue_detail,year,teams,continents,teams_tier,teams_hots,teams_hots_num,continents_hots,continents_hots_num,teams_tier_hots,teams_tier_hots_num,tournament_type_hots,tournament_type_hots_num,if_weekend_hots,if_weekend_hots_num,match_time_hots,match_time_hots_num,if_holiday_hots,if_holiday_hots_num,venue_hots,venue_hots_num,if_contain_india_team_hots,if_contain_india_team_hots_num,match_type_hots,match_type_hots_num,tournament_name_hots,tournament_name_hots_num,hostar_influence_hots,hostar_influence_hots_num,match_stage_hots,match_stage_hots_num,vod_type_hots,vod_type_hots_num,gender_type_hots,gender_type_hots_num,total_frees_number,total_subscribers_number,frees_watching_match_rate,subscribers_watching_match_rate
1540014122,ipl2022,men,svod,group,6,ipl,t20,0,1,0,2,1,national,2,2022/3/27,dc vs mi,TATA IPL 2022,5788359,3.13E+07,1.07E+07,6.09E+08,5.4,56.7,14:40:10,india,2022,dc vs mi,AS vs AS,tier2 vs tier1,"[4, 13]",30,"[1, 1]",5,"[1, 0]",3,[1],3,[1],1,[2],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.24,0.54
1540014125,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,3,2022/3/27,pbks vs rcb,TATA IPL 2022,5744307,3.06E+07,1.21E+07,7.90E+08,5.33,65.12,19:30:09,india,2022,pbks vs rcb,AS vs AS,tier2 vs tier1,"[20, 21]",30,"[1, 1]",5,"[1, 0]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.24,0.61
1540014128,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,4,2022/3/28,gt vs lsg,TATA IPL 2022,5638562,2.96E+07,1.21E+07,7.60E+08,5.25,62.87,19:10:10,india,2022,gt vs lsg,AS vs AS,tier2 vs tier2,"[6, 12]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.23,0.61
1540014131,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,5,2022/3/29,srh vs rr,TATA IPL 2022,4417003,2.29E+07,1.15E+07,6.36E+08,5.18,55.4,19:10:09,india,2022,rr vs srh,AS vs AS,tier2 vs tier2,"[22, 25]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.18,0.58
1540014134,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,6,2022/3/30,rcb vs kkr,TATA IPL 2022,5427795,2.80E+07,1.23E+07,7.67E+08,5.16,62.55,19:10:10,india,2022,kkr vs rcb,AS vs AS,tier2 vs tier1,"[10, 21]",30,"[1, 1]",5,"[1, 0]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.23,0.62
1540014137,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,7,2022/3/31,lsg vs csk,TATA IPL 2022,6906172,3.62E+07,1.33E+07,1.02E+09,5.24,76.6,19:10:09,india,2022,csk vs lsg,AS vs AS,tier1 vs tier2,"[3, 12]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.29,0.67
1540014140,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,8,2022/4/1,kkr vs pbks,TATA IPL 2022,4220204,2.08E+07,1.09E+07,5.27E+08,4.94,48.19,19:10:09,india,2022,kkr vs pbks,AS vs AS,tier2 vs tier2,"[10, 20]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.18,0.55
1540014143,ipl2022,men,svod,group,6,ipl,t20,0,1,0,2,1,national,9,2022/4/2,mi vs rr,TATA IPL 2022,4938688,2.58E+07,1.08E+07,6.58E+08,5.22,61.19,14:40:10,india,2022,mi vs rr,AS vs AS,tier1 vs tier2,"[13, 22]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[1],1,[2],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.2,0.54
1540014146,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,10,2022/4/2,gt vs dc,TATA IPL 2022,3611097,1.88E+07,1.09E+07,5.66E+08,5.2,51.8,19:30:10,india,2022,dc vs gt,AS vs AS,tier2 vs tier2,"[4, 6]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.15,0.55
1540014149,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,11,2022/4/3,csk vs pbks,TATA IPL 2022,5030987,2.58E+07,1.25E+07,7.58E+08,5.13,60.83,19:10:08,india,2022,csk vs pbks,AS vs AS,tier1 vs tier2,"[3, 20]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.21,0.63
1540014152,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,12,2022/4/4,srh vs lsg,TATA IPL 2022,3960866,2.13E+07,1.14E+07,6.43E+08,5.38,56.26,19:10:08,india,2022,lsg vs srh,AS vs AS,tier2 vs tier2,"[12, 25]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.16,0.58
1540014155,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,13,2022/4/5,rr vs rcb,TATA IPL 2022,5033846,2.71E+07,1.27E+07,8.38E+08,5.39,66.03,19:10:10,india,2022,rcb vs rr,AS vs AS,tier1 vs tier2,"[21, 22]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.21,0.64
1540014158,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,14,2022/4/6,kkr vs mi,TATA IPL 2022,4973239,2.55E+07,1.27E+07,7.64E+08,5.12,60.08,19:10:08,india,2022,kkr vs mi,AS vs AS,tier2 vs tier1,"[10, 13]",30,"[1, 1]",5,"[1, 0]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.21,0.64
1540014161,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,15,2022/4/7,lsg vs dc,TATA IPL 2022,4358140,2.27E+07,1.22E+07,7.22E+08,5.22,59.16,19:10:10,india,2022,dc vs lsg,AS vs AS,tier2 vs tier2,"[4, 12]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.18,0.62
1540014164,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,16,2022/4/8,pbks vs gt,TATA IPL 2022,4670756,2.41E+07,1.26E+07,7.94E+08,5.15,62.9,19:10:08,india,2022,gt vs pbks,AS vs AS,tier2 vs tier2,"[6, 20]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.19,0.64
1540014167,ipl2022,men,svod,group,6,ipl,t20,0,1,0,2,1,national,17,2022/4/9,csk vs srh,TATA IPL 2022,3186311,1.61E+07,1.03E+07,5.04E+08,5.06,48.96,14:40:10,india,2022,csk vs srh,AS vs AS,tier1 vs tier2,"[3, 25]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[1],1,[2],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.13,0.52
1540014170,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,18,2022/4/9,rcb vs mi,TATA IPL 2022,4726806,2.56E+07,1.32E+07,8.29E+08,5.41,62.82,19:30:10,india,2022,mi vs rcb,AS vs AS,tier1 vs tier1,"[13, 21]",30,"[1, 1]",5,"[0, 0]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.2,0.67
1540014173,ipl2022,men,svod,group,6,ipl,t20,0,1,0,2,1,national,19,2022/4/10,kkr vs dc,TATA IPL 2022,3772812,2.02E+07,1.09E+07,6.17E+08,5.34,56.62,14:40:10,india,2022,dc vs kkr,AS vs AS,tier2 vs tier2,"[4, 10]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[1],1,[2],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.16,0.55
1540014176,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,20,2022/4/10,rr vs lsg,TATA IPL 2022,3571612,1.89E+07,1.17E+07,5.91E+08,5.3,50.7,19:30:10,india,2022,lsg vs rr,AS vs AS,tier2 vs tier2,"[12, 22]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.15,0.59
1540014179,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,21,2022/4/11,srh vs gt,TATA IPL 2022,3904168,2.00E+07,1.19E+07,6.56E+08,5.13,55.36,19:10:10,india,2022,gt vs srh,AS vs AS,tier2 vs tier2,"[6, 25]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.16,0.6
1540014182,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,22,2022/4/12,csk vs rcb,TATA IPL 2022,6288428,3.29E+07,1.44E+07,1.02E+09,5.23,70.97,19:10:06,india,2022,csk vs rcb,AS vs AS,tier1 vs tier1,"[3, 21]",30,"[1, 1]",5,"[0, 0]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.26,0.73
1540014185,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,23,2022/4/13,mi vs pbks,TATA IPL 2022,5276257,2.74E+07,1.37E+07,9.35E+08,5.19,68.49,19:10:09,india,2022,mi vs pbks,AS vs AS,tier1 vs tier2,"[13, 20]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.22,0.69
1540014188,ipl2022,men,svod,group,6,ipl,t20,0,1,1,3,0,national,24,2022/4/14,rr vs gt,TATA IPL 2022,4224634,2.16E+07,1.25E+07,7.32E+08,5.12,58.65,19:10:10,india,2022,gt vs rr,AS vs AS,tier2 vs tier2,"[6, 22]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[1],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.18,0.63
1540014191,ipl2022,men,svod,group,6,ipl,t20,0,1,1,3,0,national,25,2022/4/15,srh vs kkr,TATA IPL 2022,3672096,1.83E+07,1.20E+07,6.59E+08,4.98,55,19:10:10,india,2022,kkr vs srh,AS vs AS,tier2 vs tier2,"[10, 25]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[1],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.15,0.61
1540014194,ipl2022,men,svod,group,6,ipl,t20,0,1,0,2,1,national,26,2022/4/16,mi vs lsg,TATA IPL 2022,4134471,2.08E+07,1.16E+07,6.65E+08,5.02,57.53,14:40:10,india,2022,lsg vs mi,AS vs AS,tier2 vs tier1,"[12, 13]",30,"[1, 1]",5,"[1, 0]",3,[1],3,[1],1,[2],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.17,0.58
1540014197,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,27,2022/4/16,dc vs rcb,TATA IPL 2022,3872902,1.96E+07,1.29E+07,7.05E+08,5.07,54.78,19:30:10,india,2022,dc vs rcb,AS vs AS,tier2 vs tier1,"[4, 21]",30,"[1, 1]",5,"[1, 0]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.16,0.65
1540014200,ipl2022,men,svod,group,6,ipl,t20,0,1,0,2,1,national,28,2022/4/17,pbks vs srh,TATA IPL 2022,2504508,1.18E+07,9666650,4.10E+08,4.72,42.43,14:40:10,india,2022,pbks vs srh,AS vs AS,tier2 vs tier2,"[20, 25]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[1],1,[2],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.1,0.49
1540014203,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,29,2022/4/17,gt vs csk,TATA IPL 2022,4508922,2.29E+07,1.32E+07,7.68E+08,5.09,58.16,19:30:10,india,2022,csk vs gt,AS vs AS,tier1 vs tier2,"[3, 6]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.19,0.67
1540014206,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,30,2022/4/18,rr vs kkr,TATA IPL 2022,4970066,2.48E+07,1.37E+07,9.47E+08,4.99,69.28,19:10:10,india,2022,kkr vs rr,AS vs AS,tier2 vs tier2,"[10, 22]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.21,0.69
1540014209,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,31,2022/4/19,lsg vs rcb,TATA IPL 2022,4428109,2.21E+07,1.34E+07,8.19E+08,5,61.24,19:10:10,india,2022,lsg vs rcb,AS vs AS,tier2 vs tier1,"[12, 21]",30,"[1, 1]",5,"[1, 0]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.18,0.68
1540014212,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,32,2022/4/20,dc vs pbks,TATA IPL 2022,2380887,1.11E+07,1.05E+07,3.57E+08,4.67,34.03,19:10:10,india,2022,dc vs pbks,AS vs AS,tier2 vs tier2,"[4, 20]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.1,0.53
1540014215,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,33,2022/4/21,mi vs csk,TATA IPL 2022,5667557,2.79E+07,1.45E+07,9.52E+08,4.92,65.84,19:10:10,india,2022,csk vs mi,AS vs AS,tier1 vs tier1,"[3, 13]",30,"[1, 1]",5,"[0, 0]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.24,0.73
1540014218,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,34,2022/4/22,dc vs rr,TATA IPL 2022,4730216,2.33E+07,1.37E+07,9.03E+08,4.93,65.75,19:10:10,india,2022,dc vs rr,AS vs AS,tier2 vs tier2,"[4, 22]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.2,0.69
1540014221,ipl2022,men,svod,group,6,ipl,t20,0,1,0,2,1,national,35,2022/4/23,kkr vs gt,TATA IPL 2022,3529451,1.69E+07,1.12E+07,5.69E+08,4.78,50.98,14:40:10,india,2022,gt vs kkr,AS vs AS,tier2 vs tier2,"[6, 10]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[1],1,[2],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.15,0.56
1540014224,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,36,2022/4/23,rcb vs srh,TATA IPL 2022,2533657,1.08E+07,1.09E+07,3.07E+08,4.28,28.09,19:30:10,india,2022,rcb vs srh,AS vs AS,tier1 vs tier2,"[21, 25]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.11,0.55
1540014227,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,37,2022/4/24,lsg vs mi,TATA IPL 2022,4279082,3.68E+07,1.34E+07,8.64E+08,8.59,64.34,19:10:10,india,2022,lsg vs mi,AS vs AS,tier2 vs tier1,"[12, 13]",30,"[1, 1]",5,"[1, 0]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.18,0.68
1540014230,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,38,2022/4/25,pbks vs csk,TATA IPL 2022,4994350,2.59E+07,1.40E+07,9.15E+08,5.19,65.21,19:10:10,india,2022,csk vs pbks,AS vs AS,tier1 vs tier2,"[3, 20]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.21,0.71
1540014233,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,39,2022/4/26,rcb vs rr,TATA IPL 2022,3883507,1.90E+07,1.31E+07,7.14E+08,4.89,54.39,19:10:10,india,2022,rcb vs rr,AS vs AS,tier1 vs tier2,"[21, 22]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.16,0.66
1540014236,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,40,2022/4/27,gt vs srh,TATA IPL 2022,4330475,2.17E+07,1.31E+07,7.72E+08,5.01,59.03,19:10:07,india,2022,gt vs srh,AS vs AS,tier2 vs tier2,"[6, 25]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.18,0.66
1540014239,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,41,2022/4/28,dc vs kkr,TATA IPL 2022,3485259,1.65E+07,1.21E+07,5.98E+08,4.74,49.43,19:10:08,india,2022,dc vs kkr,AS vs AS,tier2 vs tier2,"[4, 10]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.14,0.61
1540014242,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,42,2022/4/29,pbks vs lsg,TATA IPL 2022,3117428,1.47E+07,1.16E+07,5.44E+08,4.7,46.96,19:10:10,india,2022,lsg vs pbks,AS vs AS,tier2 vs tier2,"[12, 20]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.13,0.59
1540014245,ipl2022,men,svod,group,6,ipl,t20,0,1,0,2,1,national,43,2022/4/30,gt vs rcb,TATA IPL 2022,3851422,1.91E+07,1.14E+07,6.13E+08,4.95,53.94,14:40:10,india,2022,gt vs rcb,AS vs AS,tier2 vs tier1,"[6, 21]",30,"[1, 1]",5,"[1, 0]",3,[1],3,[1],1,[2],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.16,0.57
1540014248,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,44,2022/4/30,rr vs mi,TATA IPL 2022,3696596,1.86E+07,1.28E+07,7.38E+08,5.03,57.54,19:30:10,india,2022,mi vs rr,AS vs AS,tier1 vs tier2,"[13, 22]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.15,0.65
1540014251,ipl2022,men,svod,group,6,ipl,t20,0,1,0,2,1,national,46,2022/5/1,dc vs lsg,TATA IPL 2022,3087807,1.46E+07,1.09E+07,5.29E+08,4.74,48.74,14:40:10,india,2022,dc vs lsg,AS vs AS,tier2 vs tier2,"[4, 12]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[1],1,[2],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.13,0.55
1540014254,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,45,2022/5/1,srh vs csk,TATA IPL 2022,4108446,2.01E+07,1.35E+07,7.32E+08,4.9,54.28,19:30:10,india,2022,csk vs srh,AS vs AS,tier1 vs tier2,"[3, 25]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.17,0.68
1540014257,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,47,2022/5/2,kkr vs rr,TATA IPL 2022,3127238,1.50E+07,1.18E+07,6.18E+08,4.81,52.16,19:10:10,india,2022,kkr vs rr,AS vs AS,tier2 vs tier2,"[10, 22]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.13,0.6
1540014260,ipl2022,men,svod,group,6,ipl,t20,0,1,1,3,0,national,48,2022/5/3,gt vs pbks,TATA IPL 2022,2788244,1.30E+07,1.11E+07,4.98E+08,4.67,44.89,19:10:10,india,2022,gt vs pbks,AS vs AS,tier2 vs tier2,"[6, 20]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[1],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.12,0.56
1540014263,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,49,2022/5/4,rcb vs csk,TATA IPL 2022,4832613,2.34E+07,1.40E+07,8.12E+08,4.85,57.87,19:10:10,india,2022,csk vs rcb,AS vs AS,tier1 vs tier1,"[3, 21]",30,"[1, 1]",5,"[0, 0]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.2,0.71
1540014266,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,50,2022/5/5,dc vs srh,TATA IPL 2022,3369918,1.66E+07,1.22E+07,6.67E+08,4.94,54.85,19:10:10,india,2022,dc vs srh,AS vs AS,tier2 vs tier2,"[4, 25]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.14,0.61
1540014269,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,0,national,51,2022/5/6,gt vs mi,TATA IPL 2022,4314904,2.14E+07,1.31E+07,7.44E+08,4.96,56.73,19:10:10,india,2022,gt vs mi,AS vs AS,tier2 vs tier1,"[6, 13]",30,"[1, 1]",5,"[1, 0]",3,[1],3,[0],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.18,0.66
1540014272,ipl2022,men,svod,group,6,ipl,t20,0,1,0,2,1,national,52,2022/5/7,pbks vs rr,TATA IPL 2022,2616708,1.26E+07,9610919,4.50E+08,4.8,46.84,14:40:10,india,2022,pbks vs rr,AS vs AS,tier2 vs tier2,"[20, 22]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[1],1,[2],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.11,0.49
1540014275,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,53,2022/5/7,lsg vs kkr,TATA IPL 2022,2576920,1.21E+07,1.10E+07,4.53E+08,4.71,41.08,19:30:10,india,2022,kkr vs lsg,AS vs AS,tier2 vs tier2,"[10, 12]",30,"[1, 1]",5,"[1, 1]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.11,0.56
1540014278,ipl2022,men,svod,group,6,ipl,t20,0,1,0,2,1,national,54,2022/5/8,srh vs rcb,TATA IPL 2022,2794426,1.38E+07,1.03E+07,5.14E+08,4.94,50.1,14:40:10,india,2022,rcb vs srh,AS vs AS,tier1 vs tier2,"[21, 25]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[1],1,[2],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.12,0.52
1540014281,ipl2022,men,svod,group,6,ipl,t20,0,1,0,3,1,national,55,2022/5/8,csk vs dc,TATA IPL 2022,3408831,1.69E+07,1.26E+07,6.53E+08,4.96,51.9,19:30:10,india,2022,csk vs dc,AS vs AS,tier1 vs tier2,"[3, 4]",30,"[1, 1]",5,"[0, 1]",3,[1],3,[1],1,[3],4,[0],1,[1],1,[0],1,[1],3,[4],11,[3],5,[1],4,[1],1,[0],1,2.41E+07,1.98E+07,0.14,0.64
